transaction_id,date,product_sku,product_category,quantity,unit_price,discount_pct,net_revenue,customer_id,region,state,channel,return_flag,stock_constrained,year,month,year_month,day_of_week,gross_revenue
TXN-0000138,2023-01-02,CHOKI-CHOKI-XL-6PCS,Confectionery,3,423.61,0.0109,1256.98,RET-01705,North-East,Manipur,offline,False,False,2023,1,2023-01,Monday,1270.83
TXN-0000139,2023-01-02,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,3,715.33,0.0219,2098.99,RET-05076,South,Karnataka,offline,False,False,2023,1,2023-01,Monday,2145.9900000000002
TXN-0000140,2023-01-02,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,1,644.24,0.0192,631.87,RET-05077,South,Telangana,offline,False,False,2023,1,2023-01,Monday,644.24
TXN-0000141,2023-01-02,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,3,692.58,0.0112,2054.47,RET-05078,West,Rajasthan,offline,False,False,2023,1,2023-01,Monday,2077.7400000000002
TXN-0000142,2023-01-02,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,2,374.53,0.0525,709.73,RET-05079,West,Goa,online,False,False,2023,1,2023-01,Monday,749.06
TXN-0000143,2023-01-02,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,50,577.97,0.0496,27465.13,RET-05080,West,Goa,offline,False,False,2023,1,2023-01,Monday,28898.5
TXN-0000144,2023-01-02,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,3,406.78,0.0135,1203.87,RET-05081,South,Tamil Nadu,offline,False,False,2023,1,2023-01,Monday,1220.34
TXN-0000145,2023-01-02,KOPIKO-BUCKET,Confectionery,2,799.98,0.0683,1490.68,RET-05082,East,West Bengal,offline,False,False,2023,1,2023-01,Monday,1599.96
TXN-0000146,2023-01-02,SHAN-NIHARI,Spice Mixes,11,2334.94,0.028,24965.18,RET-02002,Central,Chhattisgarh,offline,False,False,2023,1,2023-01,Monday,25684.34
TXN-0000147,2023-01-02,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,3,431.64,0.0123,1278.99,RET-05083,East,Jharkhand,offline,False,False,2023,1,2023-01,Monday,1294.92
TXN-0000148,2023-01-02,DRINKO-330ML-MANGO-COCONUT,Beverages,42,450.73,0.0269,18421.43,RET-03816,Central,Madhya Pradesh,offline,False,False,2023,1,2023-01,Monday,18930.66
TXN-0000149,2023-01-02,CHOKI-ROLLZ-JAR,Confectionery,3,563.4,0.0012,1688.17,RET-05084,South,Andhra Pradesh,online,False,False,2023,1,2023-01,Monday,1690.1999999999998
TXN-0000150,2023-01-02,SHAN-TANDOORI-MASALA,Spice Mixes,6,1668.22,0.0031,9978.29,RET-04181,North,Punjab,offline,False,False,2023,1,2023-01,Monday,10009.32
TXN-0000151,2023-01-02,PUDDING-35GM-ASSORTED-9JAR,Confectionery,2,793.22,0.0038,1580.41,RET-05085,North,Uttar Pradesh,offline,False,False,2023,1,2023-01,Monday,1586.44
TXN-0000152,2023-01-02,MALKIST-CHOCOLATE-25MRP-48PCS,Bakery & Biscuits,3,643.53,0.047,1839.85,RET-05086,North-East,Assam,offline,False,False,2023,1,2023-01,Monday,1930.59
TXN-0000153,2023-01-02,PRAN-DRY-CAKE-100GM-24PCS,Bakery & Biscuits,3,504.55,0.0253,1475.35,RET-05087,West,Rajasthan,offline,False,False,2023,1,2023-01,Monday,1513.65
TXN-0000154,2023-01-02,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,1,306.1,0.0138,301.88,RET-05088,West,Rajasthan,online,False,False,2023,1,2023-01,Monday,306.1
TXN-0000155,2023-01-03,POTATA-CREAM-ONION-75GM-48PCS,Bakery & Biscuits,2,550.78,0.0611,1034.25,RET-05089,West,Maharashtra,offline,True,False,2023,1,2023-01,Tuesday,1101.56
TXN-0000156,2023-01-03,CHOKI-CHOKI-XL-6PCS,Confectionery,1,350.02,0.0366,337.21,RET-05090,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,350.02
TXN-0000157,2023-01-03,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,28,632.25,0.0845,16207.1,RET-05091,East,West Bengal,online,False,False,2023,1,2023-01,Tuesday,17703.0
TXN-0000158,2023-01-03,KOPIKO-BUCKET,Confectionery,2,765.59,0.0244,1493.82,RET-05092,West,Maharashtra,offline,False,False,2023,1,2023-01,Tuesday,1531.18
TXN-0000159,2023-01-03,KOPIKO-JAR-12PCS,Confectionery,1,1529.32,0.0341,1477.17,RET-01465,West,Goa,online,False,False,2023,1,2023-01,Tuesday,1529.32
TXN-0000160,2023-01-03,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,2,527.62,0.0077,1047.11,RET-02934,South,Telangana,offline,False,False,2023,1,2023-01,Tuesday,1055.24
TXN-0000161,2023-01-03,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,1,466.67,0.0251,454.96,RET-05093,East,Bihar,offline,False,False,2023,1,2023-01,Tuesday,466.67
TXN-0000162,2023-01-03,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,497.37,0.0592,1403.78,RET-01355,East,Jharkhand,offline,False,False,2023,1,2023-01,Tuesday,1492.1100000000001
TXN-0000163,2023-01-03,SHAN-SHAMI-KABAB,Spice Mixes,1,1842.82,0.041,1767.26,RET-01273,East,West Bengal,online,False,False,2023,1,2023-01,Tuesday,1842.82
TXN-0000164,2023-01-03,SHAN-ACHAR-GOSHT,Spice Mixes,3,1765.26,0.0248,5164.44,RET-02295,West,Gujarat,offline,True,False,2023,1,2023-01,Tuesday,5295.78
TXN-0000165,2023-01-03,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,700.46,0.0304,1358.33,RET-01978,Central,Chhattisgarh,offline,False,False,2023,1,2023-01,Tuesday,1400.92
TXN-0000166,2023-01-03,CHOKI-STIX,Confectionery,2,303.83,0.0142,599.03,RET-04182,West,Maharashtra,online,False,False,2023,1,2023-01,Tuesday,607.66
TXN-0000167,2023-01-03,PRAN-MILK-WAFER-ROLL-40X12,Confectionery,5,326.02,0.0637,1526.26,RET-03818,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,1630.1
TXN-0000168,2023-01-03,SHAN-SPECIAL-BOMBAY-BIRYANI,Spice Mixes,1,1619.3,0.0155,1594.2,RET-01502,South,Telangana,online,True,False,2023,1,2023-01,Tuesday,1619.3
TXN-0000169,2023-01-03,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,2,829.01,0.0143,1634.31,RET-05094,West,Gujarat,online,False,False,2023,1,2023-01,Tuesday,1658.02
TXN-0000170,2023-01-03,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,2,636.98,0.0277,1238.67,RET-01384,North-East,Tripura,offline,False,False,2023,1,2023-01,Tuesday,1273.96
TXN-0000171,2023-01-03,CHOKI-CHOKI-XL-6PCS,Confectionery,2,368.02,0.0257,717.12,RET-03160,North,Uttar Pradesh,offline,False,False,2023,1,2023-01,Tuesday,736.04
TXN-0000172,2023-01-03,CHOKI-ROLLZ-JAR,Confectionery,6,746.85,0.0182,4399.54,RET-05095,East,Jharkhand,offline,False,False,2023,1,2023-01,Tuesday,4481.1
TXN-0000173,2023-01-03,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,7,760.03,0.0018,5310.63,RET-03117,North-East,Tripura,online,False,False,2023,1,2023-01,Tuesday,5320.21
TXN-0000174,2023-01-03,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,2,927.13,0.0071,1841.09,RET-05096,North-East,Meghalaya,online,False,False,2023,1,2023-01,Tuesday,1854.26
TXN-0000175,2023-01-03,LITCHI-DRINK-150ML-72PCS,Beverages,3,433.77,0.0536,1231.56,RET-00145,North,Delhi,offline,False,False,2023,1,2023-01,Tuesday,1301.31
TXN-0000176,2023-01-03,DRINKO-330ML-STRAWBERRY,Beverages,2,583.32,0.0095,1155.56,RET-01380,South,Andhra Pradesh,offline,False,False,2023,1,2023-01,Tuesday,1166.64
TXN-0000177,2023-01-03,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,1,559.95,0.0025,558.55,RET-04338,West,Maharashtra,offline,False,False,2023,1,2023-01,Tuesday,559.95
TXN-0000178,2023-01-03,CHOKI-STIX-6PCS,Confectionery,16,321.41,0.0143,5069.02,RET-05097,West,Maharashtra,offline,False,False,2023,1,2023-01,Tuesday,5142.56
TXN-0000179,2023-01-03,KOPIKO-100PCS-BAG,Confectionery,5,243.01,0.0084,1204.84,RET-05098,East,Jharkhand,offline,False,False,2023,1,2023-01,Tuesday,1215.05
TXN-0000180,2023-01-03,CUP-NOODLES-40GM-CHICKEN-48PCS,Culinary,27,714.09,0.0111,19066.42,RET-01525,West,Goa,offline,False,True,2023,1,2023-01,Tuesday,19280.43
TXN-0000181,2023-01-03,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,3,990.79,0.0098,2943.24,RET-04998,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,2972.37
TXN-0000182,2023-01-03,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,1,330.58,0.0215,323.47,RET-03012,West,Maharashtra,offline,False,False,2023,1,2023-01,Tuesday,330.58
TXN-0000183,2023-01-03,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,1,559.81,0.011,553.65,RET-01066,South,Andhra Pradesh,online,False,False,2023,1,2023-01,Tuesday,559.81
TXN-0000184,2023-01-03,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,1,1034.33,0.0063,1027.81,RET-03524,North-East,Assam,offline,False,False,2023,1,2023-01,Tuesday,1034.33
TXN-0000185,2023-01-03,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,2,961.33,0.0377,1850.18,RET-05099,North,Uttar Pradesh,offline,False,False,2023,1,2023-01,Tuesday,1922.66
TXN-0000186,2023-01-03,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,1,756.71,0.0322,732.34,RET-03112,North,Delhi,online,False,False,2023,1,2023-01,Tuesday,756.71
TXN-0000187,2023-01-03,DRINKO-250ML-LITCHI-COCONUT,Beverages,1,359.8,0.0281,349.69,RET-03913,East,West Bengal,offline,False,False,2023,1,2023-01,Tuesday,359.8
TXN-0000188,2023-01-03,FROOTO-MANGO-250ML-48PCS,Beverages,1,552.58,0.0273,537.49,RET-01739,North,Haryana,offline,False,False,2023,1,2023-01,Tuesday,552.58
TXN-0000189,2023-01-03,CHOCOBEAN-TOFFEE-20GM,Confectionery,48,235.92,0.0281,11005.95,RET-02767,South,Kerala,offline,False,False,2023,1,2023-01,Tuesday,11324.16
TXN-0000190,2023-01-03,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,1,975.83,0.031,945.58,RET-05100,West,Rajasthan,offline,False,False,2023,1,2023-01,Tuesday,975.83
TXN-0000191,2023-01-03,CHOKI-STIX-6PCS,Confectionery,2,282.39,0.018,554.61,RET-05101,North-East,Assam,offline,False,False,2023,1,2023-01,Tuesday,564.78
TXN-0000192,2023-01-03,MALKIST-AMERICAN-STYLE-48PCS,Bakery & Biscuits,4,776.02,0.0351,2995.13,RET-05102,West,Goa,offline,False,False,2023,1,2023-01,Tuesday,3104.08
TXN-0000193,2023-01-03,KOPIKO-100PCS-BAG,Confectionery,2,203.72,0.0013,406.91,RET-05103,West,Rajasthan,offline,False,False,2023,1,2023-01,Tuesday,407.44
TXN-0000194,2023-01-03,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,3,336.0,0.0124,995.5,RET-04005,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,1008.0
TXN-0000195,2023-01-03,MR-TOM-CANDY-4GM-12JAR,Confectionery,3,454.0,0.005,1355.19,RET-04128,West,Goa,offline,False,False,2023,1,2023-01,Tuesday,1362.0
TXN-0000196,2023-01-03,CHOKI-STIX-6PCS,Confectionery,2,333.26,0.01,659.85,RET-02584,East,Jharkhand,offline,False,False,2023,1,2023-01,Tuesday,666.52
TXN-0000197,2023-01-03,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,2,539.95,0.0351,1042.0,RET-05104,North,Punjab,online,False,False,2023,1,2023-01,Tuesday,1079.9
TXN-0000198,2023-01-03,CHOKI-STIX,Confectionery,5,251.29,0.0048,1250.42,RET-05105,East,Jharkhand,online,False,False,2023,1,2023-01,Tuesday,1256.45
TXN-0000199,2023-01-03,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,3,509.16,0.0491,1452.48,RET-00094,West,Gujarat,online,False,False,2023,1,2023-01,Tuesday,1527.48
TXN-0000200,2023-01-03,CHOCO-BEAN-PETJAR-FEDER-20X6,Confectionery,1,781.21,0.0885,712.07,RET-05106,North-East,Assam,offline,False,False,2023,1,2023-01,Tuesday,781.21
TXN-0000201,2023-01-03,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,2,1004.28,0.0074,1993.7,RET-01689,West,Gujarat,offline,False,False,2023,1,2023-01,Tuesday,2008.56
TXN-0000202,2023-01-03,MAGIC-CUP-100PCS-9JARBOX,Confectionery,3,640.5,0.0362,1851.94,RET-03579,East,Odisha,offline,False,False,2023,1,2023-01,Tuesday,1921.5
TXN-0000203,2023-01-03,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,4,843.94,0.086,3085.44,RET-05107,Central,Chhattisgarh,offline,False,False,2023,1,2023-01,Tuesday,3375.76
TXN-0000204,2023-01-03,POTATA-CREAM-ONION-75GM-48PCS,Bakery & Biscuits,8,552.86,0.0299,4290.64,RET-05108,South,Telangana,offline,False,False,2023,1,2023-01,Tuesday,4422.88
TXN-0000205,2023-01-03,MAGIC-CUP-100PCS-9JARBOX,Confectionery,2,479.08,0.0176,941.3,RET-03839,South,Andhra Pradesh,offline,False,False,2023,1,2023-01,Tuesday,958.16
TXN-0000206,2023-01-03,MILK-KULFI-4GM-12JAR,Confectionery,2,419.98,0.0594,790.07,RET-03031,North,Uttar Pradesh,online,False,False,2023,1,2023-01,Tuesday,839.96
TXN-0000207,2023-01-03,KOPIKO-PKT-47MRP,Confectionery,2,448.4,0.0024,894.65,RET-05109,West,Maharashtra,offline,False,False,2023,1,2023-01,Tuesday,896.8
TXN-0000208,2023-01-03,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,3,414.56,0.0031,1239.82,RET-05110,West,Goa,offline,False,False,2023,1,2023-01,Tuesday,1243.68
TXN-0000209,2023-01-03,PUDDING-35GM-ASSORTED-9JAR,Confectionery,1,755.29,0.0039,752.34,RET-00169,East,Bihar,online,False,False,2023,1,2023-01,Tuesday,755.29
TXN-0000210,2023-01-03,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,3,744.39,0.0007,2231.61,RET-05111,North-East,Manipur,online,False,False,2023,1,2023-01,Tuesday,2233.17
TXN-0000211,2023-01-03,MILK-KANDEEZ-3.5GM-6JAR,Confectionery,1,483.6,0.0104,478.57,RET-03278,West,Gujarat,offline,False,False,2023,1,2023-01,Tuesday,483.6
TXN-0000212,2023-01-03,CHOKI-CHOKI-STANDARD,Confectionery,12,193.36,0.0113,2294.1,RET-05112,South,Kerala,online,False,False,2023,1,2023-01,Tuesday,2320.32
TXN-0000213,2023-01-03,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,3,1008.35,0.056,2855.65,RET-05113,Central,Chhattisgarh,offline,False,False,2023,1,2023-01,Tuesday,3025.05
TXN-0000214,2023-01-03,MAGIC-CUP-100PCS-9JARBOX,Confectionery,3,559.67,0.0388,1613.86,RET-03185,South,Telangana,offline,False,False,2023,1,2023-01,Tuesday,1679.0099999999998
TXN-0000215,2023-01-03,POTATA-SPICY-100GM-48PCS,Bakery & Biscuits,24,462.13,0.029,10769.48,RET-05114,North,Delhi,offline,False,False,2023,1,2023-01,Tuesday,11091.119999999999
TXN-0000216,2023-01-03,KOPIKO-BUCKET,Confectionery,3,828.6,0.0222,2430.62,RET-05115,North,Haryana,online,False,False,2023,1,2023-01,Tuesday,2485.8
TXN-0000217,2023-01-03,CHOKI-CHOKI-XL-6PCS,Confectionery,26,428.68,0.0299,10812.42,RET-01678,West,Goa,offline,False,False,2023,1,2023-01,Tuesday,11145.68
TXN-0000218,2023-01-03,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,1,705.66,0.0288,685.34,RET-00571,West,Goa,offline,False,False,2023,1,2023-01,Tuesday,705.66
TXN-0000219,2023-01-03,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,3,438.72,0.0143,1297.34,RET-00412,North,Haryana,offline,False,False,2023,1,2023-01,Tuesday,1316.16
TXN-0000220,2023-01-03,FROOTO-MANGO-250ML-48PCS,Beverages,1,527.34,0.0141,519.9,RET-05116,West,Gujarat,offline,False,False,2023,1,2023-01,Tuesday,527.34
TXN-0000221,2023-01-03,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,3,424.18,0.0133,1255.62,RET-05117,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,1272.54
TXN-0000222,2023-01-03,DOUBLE-DOZER-CAN-250ML-24PCS,Beverages,3,751.52,0.0157,2219.16,RET-05118,North,Punjab,offline,False,False,2023,1,2023-01,Tuesday,2254.56
TXN-0000223,2023-01-03,KOPIKO-PKT-47MRP,Confectionery,2,457.15,0.0097,905.43,RET-05119,West,Gujarat,offline,False,False,2023,1,2023-01,Tuesday,914.3
TXN-0000224,2023-01-03,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,8,741.76,0.0507,5633.22,RET-05120,South,Tamil Nadu,online,False,False,2023,1,2023-01,Tuesday,5934.08
TXN-0000225,2023-01-03,KOPIKO-PKT-47MRP,Confectionery,17,442.96,0.0156,7412.85,RET-05121,South,Tamil Nadu,online,False,False,2023,1,2023-01,Tuesday,7530.32
TXN-0000226,2023-01-03,PLUS-PLUS-MANGO-MASALA-12JAR,Confectionery,3,519.94,0.0037,1554.05,RET-05122,West,Rajasthan,offline,False,False,2023,1,2023-01,Tuesday,1559.8200000000002
TXN-0000227,2023-01-03,MALKIST-CHOCOLATE-25MRP-48PCS,Bakery & Biscuits,2,543.85,0.041,1043.1,RET-04015,North,Haryana,offline,False,False,2023,1,2023-01,Tuesday,1087.7
TXN-0000228,2023-01-03,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,2,756.54,0.068,1410.19,RET-02100,West,Maharashtra,online,False,False,2023,1,2023-01,Tuesday,1513.08
TXN-0000229,2023-01-03,SHAN-PUNJABI-YAKHNI-PILAU,Spice Mixes,5,1974.43,0.0265,9610.54,RET-05123,West,Rajasthan,offline,False,False,2023,1,2023-01,Tuesday,9872.15
TXN-0000230,2023-01-03,MALKIST-CHEESE-25MRP-48PCS,Bakery & Biscuits,5,566.14,0.0314,2741.82,RET-00823,West,Rajasthan,offline,False,False,2023,1,2023-01,Tuesday,2830.7
TXN-0000231,2023-01-03,SHAN-SEEKH-KABAB,Spice Mixes,3,1891.78,0.0349,5477.27,RET-05124,South,Karnataka,offline,False,False,2023,1,2023-01,Tuesday,5675.34
TXN-0000232,2023-01-04,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,2,468.86,0.0118,926.65,RET-04161,West,Gujarat,offline,False,False,2023,1,2023-01,Wednesday,937.72
TXN-0000233,2023-01-04,PRAN-MILK-WAFER-ROLL-40X12,Confectionery,3,340.92,0.0037,1018.98,RET-02909,West,Goa,offline,False,False,2023,1,2023-01,Wednesday,1022.76
TXN-0000234,2023-01-04,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,4,645.78,0.0032,2574.85,RET-05125,North,Punjab,online,False,False,2023,1,2023-01,Wednesday,2583.12
TXN-0000235,2023-01-04,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,1,822.94,0.0385,791.26,RET-05126,South,Karnataka,offline,False,False,2023,1,2023-01,Wednesday,822.94
TXN-0000236,2023-01-04,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,4,757.83,0.015,2985.85,RET-05127,West,Goa,offline,False,False,2023,1,2023-01,Wednesday,3031.32
TXN-0000237,2023-01-04,MR-TOM-CANDY-4GM-12JAR,Confectionery,14,421.78,0.0077,5859.45,RET-05128,North,Uttar Pradesh,offline,False,False,2023,1,2023-01,Wednesday,5904.92
TXN-0000238,2023-01-04,FIT-CRACKERS-120GM-48PCS,Bakery & Biscuits,3,745.14,0.0759,2065.75,RET-03413,Central,Chhattisgarh,online,False,False,2023,1,2023-01,Wednesday,2235.42
TXN-0000239,2023-01-04,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,3,435.85,0.0213,1279.7,RET-04143,West,Maharashtra,offline,False,False,2023,1,2023-01,Wednesday,1307.5500000000002
TXN-0000240,2023-01-04,KOPIKO-JAR-12PCS,Confectionery,2,1340.05,0.0114,2649.55,RET-01429,West,Gujarat,offline,False,False,2023,1,2023-01,Wednesday,2680.1
TXN-0000241,2023-01-04,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,3,1040.35,0.009,3092.96,RET-05129,North,Punjab,offline,False,False,2023,1,2023-01,Wednesday,3121.0499999999997
TXN-0000242,2023-01-04,DRINKO-330ML-MANGO-COCONUT,Beverages,3,537.63,0.0256,1571.6,RET-05130,North,Delhi,offline,False,False,2023,1,2023-01,Wednesday,1612.8899999999999
TXN-0000243,2023-01-04,DRINKO-330ML-STRAWBERRY,Beverages,3,444.96,0.0197,1308.58,RET-05131,North,Punjab,offline,False,False,2023,1,2023-01,Wednesday,1334.8799999999999
TXN-0000244,2023-01-04,MALKIST-CHEESE-25MRP-48PCS,Bakery & Biscuits,4,653.1,0.0443,2496.67,RET-04157,Central,Madhya Pradesh,offline,False,False,2023,1,2023-01,Wednesday,2612.4
TXN-0000245,2023-01-04,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,27,666.54,0.0121,17778.82,RET-02829,West,Gujarat,offline,False,False,2023,1,2023-01,Wednesday,17996.579999999998
TXN-0000246,2023-01-04,DRINKO-330ML-MANGO-COCONUT,Beverages,21,506.92,0.0113,10525.03,RET-00435,West,Rajasthan,offline,False,False,2023,1,2023-01,Wednesday,10645.32
TXN-0000247,2023-01-04,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,46,629.86,0.0107,28663.54,RET-01484,Central,Madhya Pradesh,offline,False,False,2023,1,2023-01,Wednesday,28973.56
TXN-0000248,2023-01-04,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,28,434.65,0.1014,10936.14,RET-05132,West,Goa,offline,False,False,2023,1,2023-01,Wednesday,12170.199999999999
TXN-0000249,2023-01-04,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,14,683.35,0.0283,9296.16,RET-04963,West,Goa,offline,False,False,2023,1,2023-01,Wednesday,9566.9
TXN-0000250,2023-01-04,MALKIST-CHOCOLATE-45RS-48PCS,Bakery & Biscuits,4,955.13,0.0026,3810.59,RET-05133,South,Andhra Pradesh,offline,False,False,2023,1,2023-01,Wednesday,3820.52
TXN-0000251,2023-01-04,LITCHI-DRINK-150ML-72PCS,Beverages,2,464.85,0.0048,925.24,RET-05134,North,Haryana,offline,False,False,2023,1,2023-01,Wednesday,929.7
TXN-0000252,2023-01-04,PUDDING-35GM-ASSORTED-9JAR,Confectionery,3,653.91,0.0708,1822.84,RET-05135,West,Rajasthan,online,False,False,2023,1,2023-01,Wednesday,1961.73
TXN-0000253,2023-01-04,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,1,353.84,0.0672,330.06,RET-00138,South,Karnataka,offline,True,False,2023,1,2023-01,Wednesday,353.84
TXN-0000254,2023-01-04,CHOKI-STIX-6PCS,Confectionery,3,343.67,0.0408,988.94,RET-03006,North,Punjab,online,False,False,2023,1,2023-01,Wednesday,1031.01
TXN-0000255,2023-01-04,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,3,744.42,0.0228,2182.34,RET-05136,West,Maharashtra,offline,False,False,2023,1,2023-01,Wednesday,2233.2599999999998
TXN-0000256,2023-01-04,KOPIKO-100PCS-BAG,Confectionery,3,252.09,0.0099,748.78,RET-05137,South,Andhra Pradesh,online,False,False,2023,1,2023-01,Wednesday,756.27
TXN-0000257,2023-01-04,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,3,567.25,0.0194,1668.74,RET-05138,North-East,Manipur,offline,False,False,2023,1,2023-01,Wednesday,1701.75
TXN-0000258,2023-01-04,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,452.85,0.009,1346.32,RET-05139,South,Andhra Pradesh,online,False,False,2023,1,2023-01,Wednesday,1358.5500000000002
TXN-0000259,2023-01-04,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,4,336.17,0.0283,1306.63,RET-02462,East,Bihar,offline,False,False,2023,1,2023-01,Wednesday,1344.68
TXN-0000260,2023-01-04,SHAN-SPECIAL-BOMBAY-BIRYANI,Spice Mixes,1,1891.08,0.0395,1816.38,RET-05140,East,Odisha,offline,False,False,2023,1,2023-01,Wednesday,1891.08
TXN-0000261,2023-01-04,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,3,587.15,0.0071,1748.94,RET-05141,Central,Madhya Pradesh,online,False,False,2023,1,2023-01,Wednesday,1761.4499999999998
TXN-0000262,2023-01-04,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,2,923.86,0.0157,1818.71,RET-00309,North,Punjab,offline,False,False,2023,1,2023-01,Wednesday,1847.72
TXN-0000263,2023-01-04,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,442.31,0.0043,880.82,RET-03659,West,Maharashtra,offline,False,False,2023,1,2023-01,Wednesday,884.62
TXN-0000264,2023-01-04,CHOCO-BEAN-PETJAR-FEDER-20X6,Confectionery,43,867.97,0.0307,36176.9,RET-01823,West,Rajasthan,offline,False,False,2023,1,2023-01,Wednesday,37322.71
TXN-0000265,2023-01-04,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,514.91,0.0303,998.62,RET-05142,South,Karnataka,online,False,False,2023,1,2023-01,Wednesday,1029.82
TXN-0000266,2023-01-04,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,6,673.22,0.0371,3889.46,RET-05143,West,Maharashtra,online,True,False,2023,1,2023-01,Wednesday,4039.32
TXN-0000267,2023-01-04,FROOTO-MANGO-500ML-24PCS,Beverages,27,584.8,0.0842,14460.12,RET-00242,East,Jharkhand,offline,False,False,2023,1,2023-01,Wednesday,15789.599999999999
TXN-0000268,2023-01-04,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,1,459.05,0.0488,436.65,RET-05144,West,Gujarat,offline,False,True,2023,1,2023-01,Wednesday,459.05
TXN-0000269,2023-01-04,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,24,821.09,0.0042,19623.39,RET-05145,Central,Madhya Pradesh,offline,False,True,2023,1,2023-01,Wednesday,19706.16
TXN-0000270,2023-01-04,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,3,587.56,0.0024,1758.45,RET-00221,West,Rajasthan,offline,False,False,2023,1,2023-01,Wednesday,1762.6799999999998
TXN-0000271,2023-01-04,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,8,556.91,0.0193,4369.29,RET-03460,South,Karnataka,offline,False,False,2023,1,2023-01,Wednesday,4455.28
TXN-0000272,2023-01-04,KOPIKO-BUCKET,Confectionery,2,653.53,0.0592,1229.68,RET-00492,Central,Chhattisgarh,offline,False,False,2023,1,2023-01,Wednesday,1307.06
TXN-0000273,2023-01-04,FROOTO-MANGO-250ML-48PCS,Beverages,2,439.92,0.0152,866.47,RET-05146,South,Kerala,online,False,False,2023,1,2023-01,Wednesday,879.84
